_id,target_words,responses,age,gender,readingSkills,writingSkills,listeningSkills,speakingSkills,average_rating
666ef48fd8a5b440f8969020,"['पहिया,फ़ोन,बैंड,जूस,कुल्हाड़ी,बहार,विदूषक,खाना,घोंघा,ज़मीन ,फिल्म,जहाज']","['विदाई ,पहिया ,फ़ोन ,बैंड ,जूस ,कुल्हाड़ी ,चाल ,घोंघा ,खाना ,जहाज ,,,जहाज ']",23.0,Male,5.0,4.0,5.0,5.0,4.75
666f3ce9d8a5b440f8969028,"['चिंगारी,अध्यक्ष,थैला,अंगूठा,पत्थर,द्वार,छेद,शर्ट,बनियान,प्लेट,पिंजरा,सागरतट']","['विदाई ,थैला ,आंधी ,गाय ,फूल ,पत्थर ,थैला ,छेद ,शर्ट ,,प्लेट ,पिंजरा ,']",22.0,male,4.0,4.0,5.0,5.0,4.5
667008b3d8a5b440f8969030,"['गली,बादल,बत्तख,झील,वर्षा,शीशा,पंख,फ़ोन,कीचड़,गांजा,झाड़ी,बिस्तर']","['विदाई ,गली ,विद्यालय ,विद्यालय ,शीशा ,शीशा ,किताब ,पंखा ,रोटी ,कीचड़ ,गांजा ,झाड़ी ,बिस्तर ']",24.0,Male,5.0,4.0,5.0,5.0,4.75
667051c5d8a5b440f8969038,"['फिल्म,प्लेट,अध्यक्ष,मुस्कराहट,सिक्का,डिब्बा,झाड़ी,चॉक,कप,दुकान,स्टोव,चरस']","['विदाई ,फिल्म ,,सिक्का ,मुस्कुराहट ,,डब्बा ,,चौक ,,दुकान ,स्टोव ,चरस ']",24.0,Female,5.0,4.0,4.0,4.0,4.25
66711cb5d8a5b440f8969042,"['चप्पू,चिड़िया,कप,ज़मीन ,बीज,कपड़ा,बटुआ,अंडा,सिक्का,खच्चर,कोहरा,खलिहान']","['विदाई ,थैला ,पेंट ,कप ,,टी ,,,अंडा ,सिक्का ,खच्चर ,कोहरा ,दास्तान ']",21.0,Male,4.0,3.0,4.0,4.0,3.75
66711e98d8a5b440f8969052,"['नाखून,सूअर,अंडा,गेंद,आकाश,गांजा,कान,लकड़ी,दीवार,बोर्ड,लड़का,प्लेट']","['विदाई ,,,,,,,,लकड़ी ,,उल्लू ,,प्लेट ']",,,4.0,3.0,3.0,3.0,3.25
66711e9ad8a5b440f8969056,"['रस्सी,चाय,फल,फल,फूलदान,पहिया,सेम,धुआं,लकड़ी,बैग,गुड़िया,संकेत']","['विदाई ,दुनिया ,रस्सी ,कलम ,रस्सी ,चिड़िया ,बैल ,सेम ,दुनिया ,,,,आदेश ']",26.0,M,5.0,4.0,5.0,4.0,4.5
667121f8d8a5b440f8969064,"['गुफा,गाल,बहार,कवच,बंदर,कौआ,गार्ड,तंबू,राजकुमार,गुलाब,मेंढक,मेंढक']","['विदाई ,गुफा ,,,,,,,,,गुलाब ,मेंढक ,मेंढक ']",29.0,Male,4.0,4.0,4.0,4.0,4.0
6671233ad8a5b440f896906c,"['बंदर,बांसुरी,वर्षा,चिड़िया,सागरतट,धुआं,चिड़ियाघर,गाय,चींटी,हाथ,बछड़ा,पुल']","['विदाई ,बंदर ,बांसुरी ,वर्षा ,चिड़िया ,सागरतट ,धुआँ ,चिड़िया ,गाय ,चींटी ,हाथ ,बछड़ा ,पुल ']",29.0,Male,4.0,4.0,4.0,4.0,4.0
667123edd8a5b440f8969074,"['चॉक,बहार,कान,तलवार,दिल,घर,जूता,सितारा,दरवाजा,पैसा,जड़,बर्फ']","['वि दा ई ,कछुआ ,,,परिवार ,दिल ,घर ,जूता ,,बम ,पैसा ,जड़ ,बर्फ ']",19.0,Male,4.0,4.0,5.0,5.0,4.5
66712530d8a5b440f896907c,"['टैंक,टीला,लड़का,मछली,बत्तख,फूलदान,चट्टान,बैंड,होंठ,राजकुमार,घोंसला,रस्सी']","['थैंक्स ,बर्फ़ ,,लड़का ,,,,बर्फी ,ग ooshala,हाथी ,राज कुमार ,,']",40.0,female,4.0,3.0,3.0,3.0,3.25
667127a5d8a5b440f8969087,"['डिब्बा,स्याही,फर्श,चाय,थैला,सागरतट,साँप,झील,डिब्बा,चॉक,बिस्तर,पूंछ']","['विदाई ,डिब्बा ,स्याही ,फर्श ,चाय ,थैला ,समंदर ,आ ,झील ,डिब्बा ,चाक ,बिस्तर ,पूंछ ']",30.0,Male,5.0,5.0,5.0,5.0,5.0
667127b1d8a5b440f896908c,"['सेम,चिड़ियाघर,शीशा,लड़का,साबुन,घड़ी,खाना,आकाश,आस्तीन,चॉक,स्याही,घर']","['विदाई ,जाल ,चिड़ियाघर ,सीसा ,लड़का ,साबुन ,घडी ,खाना ,आकाश ,आस्तीन ,चाक ,स्याही ,फ़ोन ']",18.0,Male,4.0,4.0,4.0,5.0,4.25
667128ead8a5b440f896909a,"['पत्ता,डाली,पिन,नकद,छाल,बैंड,थैला,पोशाक,बाज़,झील,उल्लू,गली']","['विदाई ,पत्ता ,डाली ,पिन ,नकद ,छाल ,बैंड ,बिस्तर ,पोशाक ,बाज़ ,झील ,उल्लू ,झील ']",30.0,Male,5.0,5.0,5.0,5.0,5.0
667129d8d8a5b440f89690a0,"['बम,दस्ताना,कटोरा,पंख,शर्ट,चमगादड़,मछली,मंडल,बनियान,टैंक,नकद,वानर']","['विदाई ,बम ,न्यायाधीश ,राजा ,पंख ,,चमगादड़ ,मछली ,मंडल ,ब ,नकद ,खच्चर ,वानर ']",20.0,female,5.0,3.0,4.0,5.0,4.25
66712a15d8a5b440f89690a6,"['चॉक,ताज,भाला,तलवार,लकड़ी,होंठ,छेद,बहार,ताज,तालाब,कपड़ा,गली']","['विदाई ,थैला ,ताज़ ,भाला ,तलवार ,अअअ ,होंठ ,छेद ,बहार ,ताज ,अअअ ,कपडा ,गली ']",30.0,Male,5.0,5.0,5.0,5.0,5.0
66712a3dd8a5b440f89690ac,"['नाखून,खेत,मधुमक्खी,सींग,चोंच,कार,गार्ड,दूध,विदूषक,सेम,सिक्का,बर्फ']","['वि दाई ,नाखून ,मधुमक्खी ,मधुमक्खी ,मछली ,मछली ,द्वार ,गांजा ,विदूषक ,,,सिक्का ,बर्फ ']",20.0,Male,4.0,4.0,4.0,5.0,4.25
66712b4cd8a5b440f89690b4,"['पैंट,पहाड़,छेद,कमरा,बल्ला,चिड़िया,ज्योति,दीवार,बम,चॉक,ईंट,बांसुरी']","['विदाई ,अअअ ,अअअ ,छेद ,आए ,बल्ला ,आए ,chidia ,बाज ,बम ,झील ,पंत ,झील ']",30.0,Male,5.0,5.0,5.0,5.0,5.0
66712e19d8a5b440f89690be,"['कीचड़,केक,गांजा,समुद्र,बैग,नाव,कान,घड़ी,तिल,ताला,तिल,जूता']","['विदाई ,कीचड़ ,केक ,गांजा ,समुद्र ,कान ,नाव ,,,तिल ,,तिल ,तालाब ']",18.0,Male,5.0,4.0,4.0,5.0,4.5
66712f28d8a5b440f89690c4,"['अंडा,दिल,खच्चर,गाय,बिल्ला,बेंच,गुड़िया,बोर्ड,कौआ,घास,पौधा,चिड़ियाघर']","['विदाई ,जहाज़ ,अंडा ,बच्चा ,छत ,बनियान ,घर ,पौधा ,पानी ,कुंआ ,घास ,पौधा ,चिड़ियाघर ']",25.0,Non Binary,5.0,5.0,5.0,5.0,5.0
667130aad8a5b440f89690cc,"['झाड़ी,द्वार,दरवाजा,डाली,दरवाजा,सोना,रेलगाड़ी,सिक्का,पंखा,विदूषक,वानर,बादल']","['विदाई ,चौंच ,डाली ,सोना ,डाली ,चौंच ,पांव ,दरवाजा ,सिक्का ,,दरवाज़ा ,वानर ,बादल ']",26.0,female,4.0,4.0,4.0,4.0,4.0
6671384bd8a5b440f89690d6,"['खेत,घड़ी,स्टोव,चोंच,पिंजरा,पतंग,अंगूर,लड़का,साँप,गाड़ी,दलदल,बेंच']","['बिदाई ,खेत ,घड़ी ,स्टोव ,चोंच ,पिंजरा ,पतंग ,अंगूर ,लड़का ,साँप ,गाड़ी ,दलदल ,बेंच ']",23.0,male,4.0,4.0,4.0,4.0,4.0
66713a69d8a5b440f89690de,"['बर्फ,चींटी,बम,जेल,बिल्ला,ब्रश,स्याही,आंधी,संकेत,आंधी,फर्श,बछड़ा']","['विदाई ,कुआ ,बिल्ला ,बम ,बिल्ला ,बिल्ला ,बिल्ला ,स्याही ,आंधी  ,संकेत ,आंधी ,संकेत ,झाड़ू ']",19.0,Male,4.0,5.0,4.0,4.0,4.25
66714fb0d8a5b440f89690e6,"['बैंड,बहार,जूस,दांत,घर,कांच,कार,मंडल,पतंग,फूलदान,नाक,बम']","['विदाई ,,घर ,बहार ,सींग ,जूस ,कपड़ा ,कार ,मंगल ,,फूलदान ,नाक ,बम ']",25.0,Female,5.0,4.0,5.0,5.0,4.75
66716ca7d8a5b440f89690f0,"['लकड़ी,बोर्ड,बेल,बर्फ,गेंद,कचरा,भेड़िया,चमगादड़,कवच,बिल्ली,अंगूर,बकरी']","['विधाई ,लकड़ी ,दुग्घ ,बेल ,द्वर ,घेनड़ा ,कचड़ा ,,,,,,बकरीए ']",21.0,Female,4.0,3.0,4.0,4.0,3.75
6671ba32d8a5b440f89690fa,"['कलम,कौआ,मोती,दुनिया,बम,चिड़िया,पहिया,रस,फ़ोन,कीचड़,राजकुमार,हवाईजहाज']","['वि दा ई ,क ल म ,को  आ ,मोती ,टोपी ,बम ,चिड़िया ,पहिया ,रस ,,,,राजकुमार ']",25.0,Female,5.0,5.0,5.0,5.0,5.0
6671ba32d8a5b440f89690fc,"['कलम,कौआ,मोती,दुनिया,बम,चिड़िया,पहिया,रस,फ़ोन,कीचड़,राजकुमार,हवाईजहाज']","['वि दा ई ,क ल म ,को  आ ,मोती ,टोपी ,बम ,चिड़िया ,पहिया ,रस ,,,,राजकुमार ']",25.0,Female,5.0,5.0,5.0,5.0,5.0
6671ebfcd8a5b440f8969106,"['कान,सेम,हथेली,बंदर,भेड़,नाखून,कुत्ता,बम,तिल,मोती,पाइप,दांत']","['विदाई ,कान ,सफाई ,चढ़ाई ,बन्दर ,चिडया ,नाखून ,आग ,तम्बू ,कारखाना ,मोती ,ऊँट ,बम ']",22.0,Female ,4.0,4.0,4.0,4.0,4.0
6671ebfdd8a5b440f896910a,"['कान,सेम,हथेली,बंदर,भेड़,नाखून,कुत्ता,बम,तिल,मोती,पाइप,दांत']","['विदाई ,कान ,सफाई ,चढ़ाई ,बन्दर ,चिडया ,नाखून ,आग ,तम्बू ,कारखाना ,मोती ,ऊँट ,बम ']",22.0,Female ,4.0,4.0,4.0,4.0,4.0
66727384d8a5b440f8969114,"['चावल,पौधा,गेंद,गुड़िया,साबुन,गाल,कीचड़,ताज,वानर,ताला,जाल,ज्योति']","[',फल ,गेंद ,गेंद ,,खेल ,झाड़ू ,कीचड़ ,ताज ,वानर ,ताला ,जाल ,मेधा ']",20.0,Male,5.0,5.0,5.0,5.0,5.0
6672b284d8a5b440f8969124,"['दिल,शीशा,शर्ट,मुस्कराहट,चिड़ियाघर,मंडल,नक्शा,मुँह,हवाईजहाज,कांटा,फ़ोन,प्लेट']","['विदाई ,Dil,दिल ,शर्ट ,पडोसी ,Pata नहीं ,लड़की ,खाना ,मछली ,नक्शा ,गाय ,चिड़िया ,घोसला ']",23.0,F,4.0,4.0,4.0,4.0,4.0
6672c729d8a5b440f896912e,"['नकद,घर,रस्सी,कचरा,मेंढक,नकद,आस्तीन,नाशपाती,कीचड़,जड़,कमरा,खच्चर']","['विदाई ,नकद ,घर ,रस्सी ,कचरा ,-,नकद ,आस्तीन ,नाशपाती ,कीचड़ ,- ,कमरा ,खच्चर ']",26.0,Male,5.0,5.0,5.0,5.0,5.0
6672c8b6d8a5b440f8969134,"['वर्षा,चिंगारी,जड़,जूस,डाली,ताज,मुँह,आस्तीन,कौआ,नाखून,बछड़ा,सड़क']","['विदाई ,वर्षा ,चिंगमारी ,जड़ा ,जूस ,डाली ,-,मुँह ,आस्तीन ,कौआ ,नाखून ,बछड़ा ,सड़क ']",26.0,male,5.0,5.0,5.0,5.0,5.0
6672f3f6d8a5b440f896913e,"['पोशाक,बांसुरी,चप्पू,छड़ी,घोंसला,लकड़ी,पतंग,जूस,भुट्टा,बैग,कांटा,ज्योति']","['विदाई ,पोशाक ,,लप्पू ,,घोसला ,लकड़ी ,पतंग ,,भुट्टा ,बैग ,,ज्योति ']",20.0,Male,5.0,5.0,5.0,4.0,4.75
66730202d8a5b440f8969146,"['सूरज,पिंजरा,जहाज,छेद,घोड़ा,विदूषक,डाली,चूहा,वानर,घोड़ा,तिल,संकेत']","['दन्यवाद ,suraj,पिज़्जा ,अंगूर ,युओर ,,,चूहा ,चूहा ,,,,']",20.0,Male ,4.0,3.0,4.0,4.0,3.75
66730202d8a5b440f896914a,"['सूरज,पिंजरा,जहाज,छेद,घोड़ा,विदूषक,डाली,चूहा,वानर,घोड़ा,तिल,संकेत']","['दन्यवाद ,suraj,पिज़्जा ,अंगूर ,युओर ,,,चूहा ,चूहा ,,,,']",20.0,Male ,4.0,3.0,4.0,4.0,3.75
6673349cd8a5b440f8969152,"['रेलगाड़ी,पौधा,बांसुरी,हवाईजहाज,मंडल,आकाश,कुल्हाड़ी,दांत,समुद्र,झंडा,खच्चर,जूता']","['विदाई ,रेलगाड़ी ,पौधा ,लौकी ,जहाज़ ,तरबूज़ ,,,दाँत ,समुद्र ,,,']",19.0,male,4.0,2.0,4.0,5.0,3.75
66740eaad8a5b440f896915e,"['जाल,चाभी,रस्सी,हथेली,बल्ला,चावल,बर्फ,बाज़,अंगूर,उल्लू,पौधा,बछड़ा']","['16,8,16,6,10,11,14,9,16,14,14,8,12']",26.0,Male,4.0,3.0,4.0,5.0,4.0
6674f150d8a5b440f896916c,"['किताब,मेंढक,चिड़िया,जूता,आकाश,स्याही,बहार,पूंछ,कुत्ता,घर,घड़ी,गली']","['विदाई ,किताब ,मेंढक ,स्याही ,जूता ,आकाश ,,बहार ,पूछ ,घर ,घर ,घड़ी ,गली ']",21.0,Male,5.0,5.0,5.0,5.0,5.0
66759e4ed8a5b440f8969178,"['गड्ढा ,घास,मेंढक,गेंद,पत्थर,खिलौना,भाला,खलिहान,स्नान,डिब्बा,समुद्र,चिंगारी']","['विदाई ,सोना ,घास ,मेंढक ,गेंद ,पत्थर ,खिलौना ,भाला ,,बाल ,डिब्बा ,समुद्र ,चिंगारी ']",27.0,Male,3.0,1.0,3.0,4.0,2.75
6676e997d8a5b440f8969182,"['रस्सी,बल्ला,खिलौना,चाभी,पहाड़,पंखा,कांच,चमगादड़,भेड़,होंठ,नाक,पंखा']","['विदाई ,द्वार ,फल ,,,पहाड़ ,पंखा ,,चमगादड़ ,भेड़ ,होंठ ,नाक ,पंखा ']",25.0,Male,5.0,5.0,5.0,5.0,5.0
667829cdd8a5b440f896918a,"['पहाड़,हिरन,थैला,जाल,लहर,स्याही,धुआं,पेड़,मोज़ा,मछली,हिरन,टीला']","['विदाई ,,हिरन ,थैला ,जाल ,लहर ,स्याही ,धुआं ,पेड़ ,मोजा ,मछली ,हिरन ,टीला ']",27.0,female,5.0,4.0,4.0,5.0,4.5
667956b4d8a5b440f8969192,"['चट्टान,जेल,कान,चांद,कान,आंधी,फूलदान,मधुमक्खी,बेल,कार,पसली,कान']","['विदाई ,चटटान ,जेल ,हाथी ,रेल ,हाथगाड़ी ,अंडा ,फूलदान ,कार ,बैल ,कार ,मधुमक्खी ,कान ']",22.0,female,5.0,5.0,5.0,5.0,5.0
6679930ed8a5b440f896919a,"['मेंढक,गुफा,सोफा,पेड़,सागरतट,छत,अध्यक्ष,सितारा,फर्श,चांद,गली,पाइप']","['विदाई ,पढ़ाई ,,,,सागरतट ,छत ,अध्य्क्ष ,सागर ,,पसली ,गली ,']",,,4.0,4.0,4.0,4.0,4.0
667a6b7cd8a5b440f89691a2,"['रेलगाड़ी,फर्श,पैंट,चींटी,गुफा,पार्क,पैर,चिड़िया,मोती,हथेली,स्याही,ज़मीन ']","['विदाई ,,फर्श ,रेलगाड़ी ,चींटी ,बादल ,,पैर ,सिपाही ,,,स्याही ,ज़मीन ']",23.0,Female,4.0,4.0,5.0,5.0,4.5
66896794d8a5b440f89691aa,"['ईंट,बकरी,दुनिया,दलदल,संकेत,कीचड़,भाला,दीवार,स्याही,जेल,खिलौना,अध्यक्ष']","[' विदाई,बकरी,भेड़,कार,,,,बकरी,दिवार,काम,जेल,,अध्यक्ष']",19.0,Female,4.0,4.0,4.0,3.0,3.75
6689696dd8a5b440f89691b4,"['कलम,तिल,हथेली,तलवार,चरस,फर्श,न्यायाधीश,केक,कवच,लड़का,बीज,लोमड़ी']","['विदाई,कलम,तिल,हथेली,पेड़,चरष ,,न्यायधीश,केक,कवच,कलम,लड़का,लोमड़ी']",19.0,Female,4.0,4.0,4.0,3.0,3.75
66896e0ed8a5b440f89691be,"['मुस्कराहट,कुर्सी,चाय,न्यायाधीश,अंगूठा,पत्ता,चाय,जड़,मोती,घोंघा,पार्क,हाथगाड़ी']","['विदाई ,मुस्कुराहट ,कुर्सी ,,न्यायाधीश ,,पत्ता ,चाय ,,,,मैदान ,']",22.0,Male,3.0,2.0,3.0,3.0,2.75
6689765ed8a5b440f89691c8,"['फिल्म,आस्तीन,रस्सी,पंख,जूस,मटर,द्वार,भुट्टा,दीवार,जूस,सूरज,नक्शा']","['विधाई ,गोड्ड़ा ,फिल्मिल ,कढ़ाई ,पड़ौस ,धड़क ,खाना ,द्वार ,दिवार ,जूस ,जूस ,निवारण ,विशाल ']",22.0,Female,2.0,2.0,3.0,3.0,2.5
66898208d8a5b440f89691d0,"['तिल,छड़ी,दिल,डोरी,रेलगाड़ी,पाइप,बेंच,लहर,स्टोव,झाड़ू,झंडा,खच्चर']","['विवाद ,तिल ,छड़ी ,गांजा ,डोरी ,रेलगाड़ी ,,बेच ,लहर ,,,,काक har']",26.0,male,4.0,4.0,4.0,5.0,4.25
668999e0d8a5b440f89691da,"['सेम,फर्श,हाथगाड़ी,पिन,दरवाजा,बिल्ली,टैंक,पिंजरा,स्याही,खलिहान,नक्शा,कमरा']","['विदाई ,बिल्ली ,गुलाब ,कटोरा ,वायु,वायु ,कटोरा ,टैंक ,पिंजरा ,,,नक्शा,कमरा']",19.0,Female ,4.0,2.0,5.0,4.0,3.75
668999e1d8a5b440f89691de,"['सेम,फर्श,हाथगाड़ी,पिन,दरवाजा,बिल्ली,टैंक,पिंजरा,स्याही,खलिहान,नक्शा,कमरा']","['विदाई ,बिल्ली ,गुलाब ,कटोरा ,वायु,वायु ,कटोरा ,टैंक ,पिंजरा ,,,नक्शा,कमरा']",19.0,Female ,4.0,2.0,5.0,4.0,3.75
6689f81dd8a5b440f89691ea,"['न्यायाधीश,होंठ,कान,बटुआ,नाशपाती,कप,पहिया,चींटी,जड़,साबुन,तालाब,दलदल']","['बिदाई ,न्यायधिश ,,,,,,,,,,,']",25.0,FEMALE,3.0,2.0,2.0,3.0,2.5
6689f81dd8a5b440f89691ec,"['न्यायाधीश,होंठ,कान,बटुआ,नाशपाती,कप,पहिया,चींटी,जड़,साबुन,तालाब,दलदल']","['बिदाई ,न्यायधिश ,,,,,,,,,,,']",25.0,FEMALE,3.0,2.0,2.0,3.0,2.5
668a87bcd8a5b440f89691f6,"['स्नान,किताब,साँप,चमगादड़,रस,हाथ,खच्चर,खेत,बम,खाना,चिड़ियाघर,कांटा']","['विदाई ,रस्सी ,किताब ,सांप ,पानी ,रस ,हाँथ ,खच्चर ,खेत ,बम ,थाली ,खेत ,स्नान ']",24.0,male,5.0,4.0,5.0,5.0,4.75
668ac2dad8a5b440f8969206,"['पहाड़,चरस,नकद,बर्फ,नाखून,भुट्टा,लकड़ी,बहार,लोमड़ी,लोमड़ी,पैर,न्यायाधीश']","['विदाई ,पहाड़ ,चरस ,नकद ,बर्फ ,नाखून ,भुता ,,,लोमड़ी ,लोमड़ी ,पैर,नयायधीस ']",23.0,Female,4.0,4.0,4.0,4.0,4.0
668ad401d8a5b440f8969210,"['चेहरा,सीढ़ी,किला,कान,झाड़ी,मधुमक्खी,द्वार,बाज़,चॉक,कुल्हाड़ी,बिस्तर,बटुआ']","[',,,,,,मधुमक्खी ,,,,,बिस्तर ,']",23.0,female,4.0,4.0,4.0,4.0,4.0
668b87b4d8a5b440f8969218,"['धुआं,बर्फ,गार्ड,तंबू,गुड़िया,फूलदान,बैंड,स्टोव,मोती,भाला,बिल्ला,जूता']","['विदाइ ,फुलदान ,धुआँ ,कीचड़ ,तंबू ,नौ ,धुआँ ,फुल ,मेढ़क ,बिल्ला ,भाला ,तलवार ,फूल ']",34.0,Male,5.0,3.0,5.0,5.0,4.5
668d561ed8a5b440f8969224,"['झील,घर,सागरतट,झंडा,सीढ़ी,रक्षक,पोशाक,चिंगारी,हथेली,तिल,जूता,चाभी']","['विदाई ,बकरी ,घर ,खलिहान ,बेलन ,मदुमखी ,बल्ला ,पोशाक ,,खेती ,,जूता ,चाभी ']",23.0,Female,5.0,4.0,4.0,5.0,4.5
66a09a3fd8a5b440f8969238,"['कांटा,मुँह,घोंघा,हाथ,चूहा,भाला,छत,बकरी,फिल्म,चमगादड़,अंगूर,सड़क']","['विदाई ,,,घोंघा ,हाथ ,चूहा ,,,,फ़िल्म ,चाय ,,']",23.0,female,4.0,4.0,4.0,5.0,4.25
66cb4c24d8a5b440f896924e,"['गड्ढा ,अंडा,मोज़ा,गांजा,गाय,कुल्हाड़ी,न्यायाधीश,मिट्टी,जहाज,सोफा,खलिहान,फ़ोन']","['विदाई ,गड्ढा ,अंडा ,मोज़ा ,,गाय ,कुल्हाड़ी ,न्यायाधीश ,मिट्टी ,जहाज ,,खलिहान ,फ़ोन ']",21.0,Female,4.0,3.0,3.0,4.0,3.5
66cb4f75d8a5b440f8969258,"['गुड़िया,बैंक,नमक,पैंट,ज़मीन ,बनियान,मोती,चिड़ियाघर,चाय,मछली,खेत,बेल']","['विधायी ,,,,,,बनियान ,,चिड़ियाघर ,चाय ,मछ्ली ,खेत ,']",21.0,male,4.0,3.0,3.0,3.0,3.25
66cb50a4d8a5b440f8969260,"['ब्रश,पोशाक,रक्षक,चाभी,कांच,पत्थर,साबुन,झाड़ी,सितारा,बिल्ली,दुकान,कवच']","['विधाई ,ब्रश ,,,,पत्थर ,पत्थर ,,झाड़ी ,सितारा ,बिल्ली ,दुकान ,']",20.0,Female,5.0,5.0,5.0,5.0,5.0
66cb515dd8a5b440f8969268,"['घोड़ा,गुलाब,चिड़िया,पहिया,कप,जेल,पिन,सोफा,नाक,भाला,नाशपाती,पार्क']","['विदाई ,घोडा ,गुलाब ,चिड़िया ,पहिया ,कप ,जेल ,पिन ,सोफा ,नाक ,भाला ,नकशापति ,पार्क ']",22.0,male,4.0,1.0,5.0,5.0,3.75
66cb62a4d8a5b440f8969270,"['पतंग,बत्तख,मुँह,नाशपाती,लहर,समुद्र,अंडा,कीचड़,बैंक,हथेली,पुल,समुद्र']","['विदाई ,पतंग ,,मूह ,नाशपाती ,लहर ,समुद्र ,अंडा ,कीचड़ ,बैंक ,हथेली ,फूल ,समुद्र ']",21.0,Male,4.0,3.0,5.0,5.0,4.25
66cb80bbd8a5b440f896927a,"['सोफा,कोहरा,सोफा,मोज़ा,सागरतट,दरवाजा,चमगादड़,जूस,चमगादड़,सड़क,चोंच,तालाब']","['विदाई ,सोफा ,कोहरा ,सोफा ,सागरतट ,मोज़ा ,कीचड़ ,चमगादड़ ,जूस ,चमगादड़ ,द्वार ,,तालाब ']",21.0,Male,5.0,5.0,5.0,5.0,5.0
66cb8562d8a5b440f8969282,"['चाभी,मेंढक,टीला,मछली,फल,समुद्र,लकड़ी,ब्रश,बादल,पहाड़,संकेत,आकाश']","['वि दाई ,चाभी ,में ढक ,टीला ,,फल ,,लकड़ी ,,बादल ,पहाड़ ,संकेत ,आकाश ']",22.0,F,4.0,2.0,4.0,4.0,3.5
66cb8b10d8a5b440f896928a,"['फिल्म,दरवाजा,ईंट,मुस्कराहट,छत,शर्ट,कुत्ता,सड़क,पंखा,दरवाजा,सीढ़ी,ब्रश']","['धन्यवाद ,कीचट ,लकड़ी ,मछली ,चनु ,सूरज ,बम ,आस्तीन ,सड़क ,यात्रा ,पीन ,गुलाब ,ब्रश ']",27.0,Male,4.0,3.0,4.0,4.0,3.75
66cb90cfd8a5b440f8969292,"['कांटा,चांद,चमगादड़,दलदल,बांसुरी,टैंक,अध्यक्ष,वानर,दांत,पंख,सेम,ताज']","['विदया ,कांतार ,बनिया ,चमगाढ़ ,बुलबुल ,बांसुरी ,टंकी ,अध्यक्ष ,वानर ,दांत ,पंख ,,ताज ']",22.0,Male,4.0,3.0,3.0,4.0,3.5
66cbbdc8d8a5b440f896929a,"['कुत्ता,मधुमक्खी,पेड़,टीला,नकद,लहर,लोमड़ी,बांसुरी,रस,स्नान,छाल,दांत']","['विधाई ,कुत्ता ,माखन्नी ,वृक्ष ,हीर ,,लहर ,,बासुरी ,पहाड़ ,स्नान ,लहर ,दांत ']",20.0,Male,4.0,4.0,4.0,4.0,4.0
66cc2ce5d8a5b440f89692a2,"['रस,हाथ,मेंढक,बोर्ड,घोड़ा,दस्ताना,नाक,खच्चर,पेड़,तालाब,लहर,गाल']","['विदाई ,रस ,हाथ ,मेंडक ,बोध ,,,नाव ,खच्चर ,,समुन्दर ,नाव ,किला ']",21.0,Female,3.0,2.0,3.0,3.0,2.75
66cc3907d8a5b440f89692aa,"['सड़क,चमगादड़,घोंसला,अंगूठा,नकद,साबुन,बांसुरी,बर्फ,बादल,फर्श,छाल,कलम']","['विदाई ,,,,सड़क ,,,बांसुरी ,,बादल ,फर्श ,बादल ,लिखती ']",20.0,Male,4.0,3.0,4.0,5.0,4.0
66cc3abbd8a5b440f89692b2,"['कलम,जाल,शीशा,चिड़िया,पसली,होंठ,मधुमक्खी,ब्रश,दरवाजा,जेल,ज्योति,दुनिया']","['विदाई ,कलम ,जाल ,,लोमड़ी ,,,मधुमक्खी ,ब्रश ,दरवाजा ,जेल ,,']",23.0,Male,4.0,3.0,3.0,3.0,3.25
66cc7edad8a5b440f89692bc,"['सितारा,फर्श,नाखून,तिल,कपड़ा,तालाब,पार्क,लोमड़ी,गली,सूरज,धागा,चेहरा']","['विदाई ,सितारा ,फर्श ,फर्श ,बिल्ली ,तबला ,तबला ,पार्क ,चेहरा ,चेहरा ,सूरज ,धागा ,चेहरा ']",20.0,Female,4.0,3.0,3.0,4.0,3.5
66cc8007d8a5b440f89692c2,"['पहिया,चोंच,होंठ,जूता,पत्थर,बिल्ली,छड़ी,दलदल,झील,आस्तीन,हिरन,सागरतट']","['विदाई ,पहिज ,चोंच ,होंठ ,पत्तर ,द्वार ,बिल्ली ,छड़ी ,दकदक ,जीता ,,हिरण ,']",19.0,female,4.0,3.0,4.0,3.0,3.5
66cc8279d8a5b440f89692ce,"['गांजा,भेड़िया,पिंजरा,गार्ड,दलदल,सूरज,छेद,कुल्हाड़ी,खाना,दलदल,कप,खलिहान']","['विदाई ,,पिंजरा ,तालाब ,दूध ,दलदल ,सूरज ,,कुल्हाड़ी ,,खनिहाल ,कप ,खनिहाल ']",22.0,Male,4.0,4.0,4.0,4.0,4.0
66cc9c63d8a5b440f89692d6,"['घर,अंगूठा,बनियान,स्नान,जूता,हिरन,अध्यक्ष,पुल,चिड़ियाघर,चप्पू,फ़ोन,मुँह']","['विदाई ,घर ,अंगूठा ,बनयान ,स्नान ,जूता ,,अध्यक्ष ,पुल ,चिड़ियाघर ,,फ़ोन ,मुँह ']",21.0,Male,4.0,4.0,5.0,5.0,4.5
66cca7fdd8a5b440f89692de,"['स्याही,आस्तीन,कौआ,चिंगारी,अध्यक्ष,पैसा,सोफा,गाड़ी,फिल्म,चट्टान,दस्ताना,हाथगाड़ी']","['4,,,,,,,सोफा ,,फिल्म ,चट्टान ,दस्ताना ,']",,,4.0,2.0,4.0,4.0,3.5
